latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
40.82465,-114.25768,301.71,0.44,0.62,2023-07-11,0840,N,VIIRS,n,2,290.97,0.93,N,2
39.61758,-119.26625,300.43,0.78,0.78,2023-07-11,0841,N,VIIRS,n,2,288.73,1.68,N,2
36.35505,-114.91146,306.73,0.44,0.62,2023-07-11,0842,N,VIIRS,n,2,293.84,4.22,N,2
36.35526,-114.91238,311.06,0.44,0.62,2023-07-11,0842,N,VIIRS,n,2,294.46,2.2,N,2
34.82098,-118.75263,297.26,0.7,0.75,2023-07-11,0842,N,VIIRS,n,2,287.1,0.84,N,0
34.6105,-117.34225,301.24,0.58,0.7,2023-07-11,0842,N,VIIRS,n,2,290.78,1.81,N,0
34.33645,-118.52371,299.48,0.67,0.74,2023-07-11,0842,N,VIIRS,n,2,288.94,1.06,N,2
34.15381,-118.19615,298.77,0.64,0.72,2023-07-11,0842,N,VIIRS,n,2,288.02,0.61,N,2
33.812,-118.2355,301.41,0.64,0.72,2023-07-11,0842,N,VIIRS,n,2,289.7,1.22,N,0
33.81054,-118.23459,301.19,0.64,0.72,2023-07-11,0842,N,VIIRS,n,2,289.07,2.13,N,0
32.67115,-115.35415,308.42,0.43,0.62,2023-07-11,0843,N,VIIRS,n,2,293.55,1.2,N,0
32.57056,-115.14651,306.21,0.42,0.61,2023-07-11,0843,N,VIIRS,n,2,292.87,1.18,N,0
32.32535,-116.31482,314.27,0.49,0.65,2023-07-11,0843,N,VIIRS,n,2,289.67,1.69,N,0
32.31832,-116.29762,304.08,0.48,0.65,2023-07-11,0843,N,VIIRS,n,2,289.66,1.61,N,0
32.27333,-116.36871,305.91,0.49,0.65,2023-07-11,0843,N,VIIRS,n,2,290.09,1.2,N,0
32.25989,-116.34422,335.72,0.49,0.65,2023-07-11,0843,N,VIIRS,n,2,290.04,3.48,N,0
32.25382,-116.34477,333.8,0.49,0.65,2023-07-11,0843,N,VIIRS,n,2,288.47,3.74,N,0
32.27233,-116.37011,304.47,0.49,0.65,2023-07-11,0843,N,VIIRS,n,2,289.91,1.47,N,0
32.25873,-116.34577,342.18,0.49,0.65,2023-07-11,0843,N,VIIRS,n,2,290.08,2.72,N,0
32.2584,-116.33997,299.16,0.49,0.65,2023-07-11,0843,N,VIIRS,n,2,288.68,2.72,N,0
32.25266,-116.34629,302.48,0.49,0.65,2023-07-11,0843,N,VIIRS,n,2,287.96,2.72,N,0
40.82282,-114.25988,306.51,0.35,0.57,2023-07-11,1021,N,VIIRS,n,2,290.54,0.88,N,2
40.82154,-114.2551,303.4,0.35,0.57,2023-07-11,1021,N,VIIRS,n,2,290.79,0.88,N,2
39.62174,-119.2648,298.84,0.43,0.46,2023-07-11,1021,N,VIIRS,n,2,288.65,1.06,N,2
38.91463,-122.30296,309.26,0.48,0.4,2023-07-11,1022,N,VIIRS,n,2,292.86,1.55,N,0
38.91092,-122.30367,322.54,0.48,0.4,2023-07-11,1022,N,VIIRS,n,2,291.51,3,N,0
38.60397,-121.46956,300.17,0.53,0.42,2023-07-11,1022,N,VIIRS,n,2,289.97,0.53,N,0
38.31385,-121.83413,302.5,0.52,0.41,2023-07-11,1022,N,VIIRS,n,2,289.34,0.57,N,2
37.76378,-119.5626,298.04,0.45,0.47,2023-07-11,1022,N,VIIRS,n,2,284.05,0.7,N,0
37.76043,-119.56783,305.35,0.45,0.47,2023-07-11,1022,N,VIIRS,n,2,284.44,1.04,N,0
37.88152,-121.18432,302.71,0.56,0.43,2023-07-11,1022,N,VIIRS,n,2,288.32,0.81,N,2
38.01576,-122.11314,304.36,0.51,0.41,2023-07-11,1022,N,VIIRS,n,2,292.8,1.62,N,2
37.94302,-122.39543,297.74,0.5,0.41,2023-07-11,1022,N,VIIRS,n,2,286.79,1.39,N,2
37.36119,-120.59893,319.68,0.41,0.45,2023-07-11,1022,N,VIIRS,n,2,291.61,1.77,N,0
37.45371,-121.93495,304.92,0.53,0.42,2023-07-11,1022,N,VIIRS,n,2,285.34,1.17,N,2
36.95936,-120.38026,296.53,0.43,0.46,2023-07-11,1022,N,VIIRS,n,2,286.19,0.13,N,0
34.62125,-117.10288,311.93,0.36,0.58,2023-07-11,1023,N,VIIRS,n,2,293.99,1.65,N,2
34.60938,-117.33806,317.3,0.35,0.57,2023-07-11,1023,N,VIIRS,n,2,293.03,2,N,2
34.35279,-116.85492,308.14,0.38,0.59,2023-07-11,1023,N,VIIRS,n,2,292.31,0.96,N,2
34.8178,-118.74963,295.23,0.58,0.52,2023-07-11,1023,N,VIIRS,n,2,285.05,0.69,N,2
