OBJECTID,SourceOID,ABCDMisc,ADSPermissionState,ContainmentDateTime,ControlDateTime,CreatedBySystem,IncidentSize,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalAcres,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,EstimatedFinalCost,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,IsCpxChild,CpxName,CpxID,SourceGlobalID,GlobalID,IncidentComplexityLevel,x,y
324435,28044759,,DEFAULT,7/25/2023 10:21:49 AM,7/25/2023 10:21:52 AM,cfcad,0.1,0.01,CAMMCC,,0.1,,,,,,,,Undetermined,,,,,7/25/2023 9:57:44 AM,,,,,,,,,OSCC,,,,,,MERCED AV / SCHENDEL AV,,WF,FI,37.419623,-120.795431,,,{623D8914-7A12-4FEA-AFAC-658CFBD89DF0},,0,0,0,0,0,0,,1,016374,,,,Merced,CAMMCC,06047,,,,Private,Private,,,,,,,SC05,CAL FIRE,CAMMU,US-CA,,,,,,2023-CAMMU-016374,No Decision,,,,7/25/2023 10:21:55 AM,7/25/2023 10:28:32 AM,0,,,{82B1E8B6-3454-43A8-8EE4-5AD760258FE6},2cccf73f-16b2-4fac-a0c1-a0d68cbc2f62,,-120.795431,37.419623
324436,28044760,,DEFAULT,7/25/2023 12:52:00 PM,8/1/2023 10:10:00 PM,cfcad,0.82,0.01,CABTCC,,0.82,,,,,,,,Undetermined,,,,,7/25/2023 11:28:53 AM,,,,,,,,,ONCC,,,,,,CHASE,,WF,FI,39.870729,-121.652506,,,{879C974C-9154-4B9D-9829-0ED1B22BD4FD},,0,0,0,0,0,0,,1,014031,,,,Butte,CABTCC,06007,,,,Private,Private,,,,,,,NC05,CAL FIRE,CABTU,US-CA,,,,,,2023-CABTU-014031,No Decision,,,,7/25/2023 11:57:52 AM,8/1/2023 10:13:41 PM,0,,,{CF2D2D9A-35BC-4439-BDB9-BD0D3EA97819},191e1316-2ced-4b67-8435-0f3d95abdf1f,,-121.652506,39.870729
324442,28044766,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/25/2023 12:46:41 PM,,,,,,,,,OSCC,,,,,,LAC-248270,,WF,FI,34.76195,-118.27452,,,{87BB35EE-511E-4265-B5D5-0533E70C0AF7},,0,,,0,,,,1,248270,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2023-CALAC-248270,No Decision,,,,7/25/2023 12:50:49 PM,7/25/2023 12:50:49 PM,0,,,{48E681E3-35E3-4ABF-B017-4BBE7C1BCCA2},0d480e16-c263-42fb-903d-46fe4980ee88,,-118.27452,34.76195
324443,28044767,,DEFAULT,,,cfcad,0.01,0.01,CAFKCC,,0.01,,,,,,,,Undetermined,,,QE61,,7/25/2023 12:58:34 PM,,,,,,,PN,1522,OSCC,,,,,,SOLAR,,WF,FI,36.183977,-120.391027,,,{9D922DD6-03CA-4DD1-941D-293064284481},,0,1,0,0,1,0,,1,014993,,,,Fresno,CASICC,06019,,,,Private,Private,,,,,,,SC06,CAL FIRE,CAFKU,US-CA,,,,,,2023-CAFKU-014993,No Decision,,,,7/25/2023 12:59:12 PM,7/25/2023 1:23:22 PM,0,,,{47289FE3-2BA7-4CAA-A6A5-D04DD48F2E01},fb52c45b-9ae1-4037-b4f5-18b8d408d745,,-120.391027,36.183977
324451,28044775,,DEFAULT,7/25/2023 2:00:00 PM,,cfcad,0.01,0.01,CARRCC,,0.01,,,,,,,,Undetermined,,,,,7/25/2023 1:40:30 PM,,,,,,,,,OSCC,,,,,,W LUIS ESTRADA RD / VEILE AV,,WF,FI,33.930787,-116.986319,,,{C9973891-2CDA-4FD0-AC3D-67AC03D759C2},,0,0,0,0,0,0,,1,108553,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-108553,No Decision,,,,7/25/2023 2:00:42 PM,7/25/2023 2:24:24 PM,0,,,{80E00A7E-5A32-4A9E-AE50-5381B803CA3F},757f01f7-9912-4643-9cbe-581f5fc16f2e,,-116.986319,33.930787
324461,28044787,,DEFAULT,7/25/2023 4:40:00 PM,7/26/2023 5:50:00 PM,wildcade,0.1,0.1,CARICC,,,,,,,,,,Undetermined,,,QE7B,,7/25/2023 2:24:19 PM,,7/27/2023 10:19:00 PM,,,,,P5,0514,ONCC,,,,,,BUNNY,,WF,FI,41.3595,-122.233,,,{342AE052-F5E4-4FB6-9346-6B4785C528A8},,0,1,,0,,1,,1,000871,,,,Siskiyou,CARICC,06093,USFS,CASHF,,USFS,Federal,,,,,,,NC04,USFS,CASHF,US-CA,,,,,,2023-CASHF-000871,No Decision,,,,7/25/2023 3:26:02 PM,7/27/2023 10:21:16 PM,0,,,{9FC65DE6-00F7-4F10-B7CE-D23EEAD698B1},e3eee080-1f67-46db-b8d6-f917713c356d,,-122.232933,41.3523
324463,28044788,,DEFAULT,7/25/2023 6:15:00 PM,7/26/2023 10:25:00 PM,wildcade,0.1,0.1,CARICC,,,,,,,,,,Undetermined,,,QE7C,,7/25/2023 2:57:05 PM,,7/26/2023 10:30:00 PM,,,,,P5,0514,ONCC,,,,,,BULE,,WF,FI,40.417388,-123.165423,,,{B6CB4D38-B9D6-4610-80DA-8CC746A314B4},,0,1,,0,,1,,1,000872,,,,Trinity,CARICC,06105,USFS,CASHF,,USFS,Federal,,,,,,,NC04,USFS,CASHF,US-CA,,,,,,2023-CASHF-000872,No Decision,,,,7/25/2023 3:29:31 PM,7/26/2023 10:33:41 PM,0,,,{3949938E-BF80-4A5E-82F7-00E0ED67AECC},0e5ea17e-458d-4e18-a6a2-13d1b97dddb5,,-123.168783,40.42605
324464,28044789,,DEFAULT,,,wildcade,0.1,0.1,CAANCC,,,,,,,,,,Undetermined,,,,,7/25/2023 3:29:00 PM,,,,,,,,,OSCC,,,,,,UNABLE TO LOCATE,,WF,FI,34.25243,-118.197502,,,{AA593217-E36F-44EA-8E0D-F58549AA519A},,0,,,0,,,,1,232384,,,,Los Angeles,CAANCC,06037,USFS,CAANF,,USFS,Federal,,,,,,,SC09,USFS,CAANF,US-CA,,,,,,2023-CAANF-232384,No Decision,,,,7/25/2023 3:31:17 PM,12/14/2023 12:10:21 AM,0,,,{5093021B-5E0A-406E-ABAE-A6D95C60C579},74864303-bfc0-4e60-bb65-7e062f58eb2e,,-118.197502,34.25243
324471,28044795,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/25/2023 3:50:57 PM,,,,,,,,,OSCC,,,,,,KANAN,,WF,FI,34.1435,-118.76171,,,{1EF2C16A-F23E-4435-AD49-B92B5FF3378D},,0,,,0,,,,1,248393,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-248393,No Decision,,,,7/25/2023 3:56:49 PM,7/25/2023 4:02:48 PM,0,,,{BF963C23-C849-4424-B4FA-DB8CBC7C477D},4cbeaaad-f500-44d2-a0ee-8813e29cbc15,,-118.76171,34.1435
324485,28044811,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/25/2023 4:23:49 PM,,,,,,,,,OSCC,,,,,,LAC-248418,,WF,FI,33.92286,-118.02902,,,{E9B129DE-138E-4BDA-A6F4-85C0FA126EAF},,0,,,0,,,,1,248418,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-248418,No Decision,,,,7/25/2023 4:30:48 PM,7/25/2023 4:30:48 PM,0,,,{7BFD23B2-823D-438E-B1D9-ECE7F6D7E360},cf0793cc-f11d-47be-be2d-b4327e486a88,,-118.02902,33.92286
324490,28044814,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/25/2023 4:36:15 PM,,,,,,,,,OSCC,,,,,,LAC-248427,,WF,FI,33.91703,-118.02921,,,{A2E4EF7D-A829-401C-AF33-7C9899FBA630},,0,,,0,,,,1,248427,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-248427,No Decision,,,,7/25/2023 4:38:49 PM,7/25/2023 4:38:49 PM,0,,,{6F3A925E-DA8B-4980-8263-EFECFDCE8783},4871e70c-01dc-4289-a42e-e405344315b3,,-118.02921,33.91703
325960,28046284,,DEFAULT,,,cfcad,,0.01,CAFKCC,,,,,,,,,,Undetermined,,,,,7/25/2023 4:48:21 PM,,,,,,,,,OSCC,,,,,,HWY 99 ACCESS RAMP  /E CENTRAL AVE,,WF,FI,36.67797,-119.740699,,,{B85ECAD8-01FB-4790-8D31-A4D34BD44419},,0,0,0,0,0,0,,1,015004,,,,Fresno,CASICC,06019,,,,Private,Private,,,,,,,SC05,CAL FIRE,CAFKU,US-CA,,,,,,2023-CAFKU-015004,No Decision,,,,7/30/2023 3:26:59 PM,7/30/2023 3:26:59 PM,0,,,{65B0FB78-3C7D-4825-BD62-ACBBB69993AC},379d4009-d932-444e-9c19-88a82476fac9,,-119.740699,36.67797
324759,28044844,,DEFAULT,7/25/2023 5:51:14 PM,7/25/2023 5:51:15 PM,cfcad,0.25,0.01,CAMMCC,,0.25,,,,,,,,Undetermined,,,,,7/25/2023 5:06:05 PM,,,,,,,,,OSCC,,,,,,OAK AV  ATWATER,,WF,FI,37.280297,-120.587175,,,{1F93E6B2-AC19-4490-9ECF-BE5275CCC804},,0,0,0,0,0,0,,1,016391,,,,Merced,CAMMCC,06047,,,,Private,Private,,,,,,,SC05,CAL FIRE,CAMMU,US-CA,,,,,,2023-CAMMU-016391,No Decision,,,,7/25/2023 5:51:19 PM,7/25/2023 5:51:32 PM,0,,,{EAAC2502-3CE4-47AD-851C-3F3A38ACAAF8},333ef2c4-a041-43dd-a14a-15e1abbbf3f9,,-120.587175,37.280297
324520,28044847,,DEFAULT,7/25/2023 6:50:00 PM,7/28/2023 4:00:00 PM,cfcad,0.01,0.01,CASIFC,,0.01,,,,,,,,Undetermined,,,,,7/25/2023 5:59:57 PM,,,,,,,,,ONCC,,,,,,TRACK,,WF,FI,40.3537,-121.196867,,,{BF11E862-32DC-485C-9AF5-BA95B35575CE},,0,,,0,,,,1,003873,,,,Plumas,CASIFC,06063,,,,Private,Private,,,,,,,NC07,CAL FIRE,CALMU,US-CA,,,,,,2023-CALMU-003873,No Decision,,,,7/25/2023 6:00:33 PM,7/28/2023 4:05:47 PM,0,,,{4A875C9A-E348-4F67-9CAC-53FFBAE80332},09302c79-a1b8-468d-8064-a0a11dce5360,,-121.190967,40.345683
324525,28044856,,DEFAULT,7/25/2023 6:31:00 PM,,cfcad,0.01,0.01,CARRCC,,0.01,,,,,,,,Undetermined,,,QE81,,7/25/2023 6:17:14 PM,,,,,,,PN,1522,OSCC,,,,,,LUKENS,,WF,FI,33.786499,-117.261242,,,{C44F36E2-9A5F-492D-8E58-CDDDC342D538},,0,1,1,0,1,0,,1,108660,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-108660,No Decision,,,,7/25/2023 6:17:57 PM,7/25/2023 7:55:46 PM,0,,,{CCB22877-D490-40B5-9E7F-04CE41EBCAF1},3030277f-5b1d-453b-a8b4-d710bd593629,,-117.261242,33.786499
324531,28044862,,DEFAULT,7/25/2023 6:51:00 PM,7/25/2023 6:55:00 PM,cfcad,0.01,0.01,CARICC,,0.01,,,,,,,,Undetermined,,,,,7/25/2023 6:33:27 PM,,,,,,,,,ONCC,,,,,,CASSEL,,WF,FI,40.935091,-121.569023,,,{D3784EB0-7690-4FF4-A436-221FDF97CB6E},,0,,,0,,,,1,008091,,,,Shasta,CARICC,06089,,,,Private,Private,,,,,,,NC06,CAL FIRE,CASHU,US-CA,,,,,,2023-CASHU-008091,No Decision,,,,7/25/2023 6:34:07 PM,9/23/2023 9:21:48 PM,0,,,{4BDCFD87-D601-4532-A445-662161AB749C},84db57b2-2afd-4af7-b71f-515e827496e4,,-121.569023,40.935091
324571,28044900,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,7/25/2023 7:41:36 PM,,,,,,,,,OSCC,,,,,,VIA INDUSTRIA   TEM,,WF,FI,33.50738,-117.181878,,,{58A68EEA-26F4-41D4-983B-55E3B6544BCF},,0,0,0,0,0,0,,1,108700,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-108700,No Decision,,,,7/25/2023 7:50:11 PM,7/25/2023 7:50:11 PM,0,,,{A6818B39-D2C9-4A3E-8D4E-C3F6BDD81FE2},f5764b3c-3759-4898-9723-f4062ce87f3b,,-117.181878,33.50738
324569,28044898,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/25/2023 7:42:51 PM,,,,,,,,,OSCC,,,,,,ALEX,,WF,FI,34.37868,-118.5657,,,{3AD54C4B-5B2D-40CE-9B59-04EF524ED36E},,0,,,0,,,,1,248615,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-248615,No Decision,,,,7/25/2023 7:46:48 PM,7/25/2023 7:58:48 PM,0,,,{0268D00D-8229-4FBE-9C99-1759F22E42F7},148c32f2-22c2-4405-abb1-81186bd48380,,-118.56074,34.36991
324579,28044911,,DEFAULT,7/25/2023 7:55:00 PM,,cfcad,0.01,0.01,CARRCC,,0.01,,,,,,,,Undetermined,,,,,7/25/2023 7:43:31 PM,,,,,,,,,OSCC,,,,,,I 10  E/ JEFFERSON ST OFRP,,WF,FI,33.750907,-116.275681,,,{AA047492-B5AF-4D2A-B405-9ED20B6BB2B2},,0,0,0,0,0,0,,1,108701,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-108701,No Decision,,,,7/25/2023 8:11:45 PM,7/25/2023 8:42:43 PM,0,,,{A06BF0B6-4977-43C7-9B12-156304B2161C},9711c4c4-5ea7-4c3f-8c51-be715ad80a28,,-116.275681,33.750907
324577,28044906,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/25/2023 7:54:40 PM,,,,,,,,,OSCC,,,,,,JULIA,,WF,FI,34.27944,-118.60621,,,{A110E2CF-55AE-4A89-9AF1-054B6B0A869B},,0,,,0,,,,1,248635,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-248635,No Decision,,,,7/25/2023 8:02:49 PM,7/25/2023 8:28:48 PM,0,,,{06822B86-7D15-47D5-9781-7E6C81B06764},48001c7e-b2ae-45e9-bf11-3a5826b2c0be,,-118.60464,34.27813
324574,28044903,,DEFAULT,7/25/2023 8:18:00 PM,7/25/2023 11:25:00 PM,cfcad,0.01,0.01,CALNCC,,0.3,,,,,,,,Undetermined,,,,,7/25/2023 7:55:30 PM,,,,,,,,,ONCC,,,,,,TOMALES,,WF,FI,38.257429,-122.79111,,,{76AE1F32-3155-445B-A7E9-2477759862C3},,0,,,0,,,,1,014011,,,,Sonoma,CALNCC,06097,,,,Private,Private,,,,,,,NC02,CAL FIRE,CALNU,US-CA,,,,,,2023-CALNU-014011,No Decision,,,,7/25/2023 7:56:07 PM,7/26/2023 7:06:29 PM,0,,,{40EF561C-17B7-40B3-AF56-056A8AFD49B3},2b157c3b-499c-4d56-9431-acf111c2c7f2,,-122.781101,38.258166
324575,28044904,,DEFAULT,7/25/2023 8:13:00 PM,,cfcad,0.01,0.01,CATGCC,,0.01,,,,,,,,Undetermined,,,,,7/25/2023 7:57:40 PM,,,,,,,,,ONCC,,,,,,CREEK,,WF,FI,40.293038,-122.278799,,,{3DA2B02C-94EB-4383-93EF-B84932A90983},,0,,,0,,,,1,008516,,,,Tehama,CATGCC,06103,,,,Private,Private,,,,,,,NC05,CAL FIRE,CATGU,US-CA,,,,,,2023-CATGU-008516,No Decision,,,,7/25/2023 7:58:16 PM,7/25/2023 9:44:26 PM,0,,,{EC3B922A-F02E-4A8A-9979-AB926AF35B4E},0bcd61cd-6813-403e-806c-bb7f9765f33c,,-122.278799,40.293038
324590,28044919,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/25/2023 8:35:32 PM,,,,,,,,,OSCC,,,,,,DOMINO,,WF,FI,34.41057,-118.45868,,,{04FE4EDF-48B9-4A89-B91B-1FBBBC7279A2},,0,,,0,,,,1,248685,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC09,C&L,CALAC,US-CA,,,,,,2023-CALAC-248685,No Decision,,,,7/25/2023 8:38:49 PM,7/25/2023 8:42:48 PM,0,,,{9AC15766-8FDF-429C-BB63-706A55B39BB1},fd3f5bbd-6447-40ab-af36-fdac88ed19bb,,-118.45868,34.41057
324602,28044931,,DEFAULT,7/25/2023 11:00:00 PM,7/25/2023 11:00:00 PM,wildcade,0.1,0.1,CARICC,,,,,,,,,,Undetermined,,,QE9J,,7/25/2023 8:42:29 PM,,,,,,,P5,0514,ONCC,,,,,,CASTLE,,WF,FI,41.148565,-122.3174,,,{0CAD494D-7422-4548-AA00-A8508A41C5D1},,0,1,,0,,,,1,000876,,,,Shasta,CARICC,06089,CAL FIRE,CASHU,,State,Other,,,,,,,NC04,USFS,CASHF,US-CA,,,,,,2023-CASHF-000876,No Decision,,,,7/25/2023 9:02:16 PM,7/26/2023 1:09:00 AM,0,,,{B8E58B0E-7A55-4125-9643-657FFF61FC98},f7ac60c5-e141-4f5b-9da8-787a52cfed52,,-122.334167,41.149833
324604,28044932,,DEFAULT,7/26/2023 4:32:22 AM,7/26/2023 4:32:31 AM,cfcad,23,0.01,CAMMCC,,23,,,,,,,,Undetermined,,,,,7/25/2023 9:06:54 PM,,,,,,,,,OSCC,,,,,,HEISKELL,,WF,FI,37.118,-119.932289,,,{90A1522B-8B59-4059-AE93-2D22422968AD},,0,,,0,,,,1,016403,,,,Madera,CAMMCC,06039,,,,Private,Private,,,,,,,SC05,CAL FIRE,CAMMU,US-CA,,,,,,2023-CAMMU-016403,No Decision,,,,7/25/2023 9:07:33 PM,7/26/2023 4:32:38 AM,0,,,{77D5DDD1-AA2E-4BD2-8313-0A5D4F47BCB2},0ec64af2-b147-4fc4-9b92-1ee963868191,,-119.9243,37.0596
324608,28044937,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/25/2023 9:14:30 PM,,,,,,,,,OSCC,,,,,,AGUA,,WF,FI,34.43607,-118.34087,,,{E0E71515-4691-461F-A391-A4AFA62FA0BF},,0,,,0,,,,1,248727,,,,Los Angeles,CAANCC,06037,,,,Private,Private,,,,,,,SC09,C&L,CALAC,US-CA,,,,,,2023-CALAC-248727,No Decision,,,,7/25/2023 9:18:48 PM,7/25/2023 9:28:48 PM,0,,,{7BF69809-A323-4598-88A8-DAF8EF3722FE},b7d15ded-ca2c-40fc-afb2-e66f7f52675d,,-118.34087,34.43607
324612,28044941,,DEFAULT,,,wildcade,421,421,CAANCC,2510000,,,,,Minimal,,Backing,Spotting,Undetermined,,,QFG5,,7/25/2023 9:17:00 PM,Type 5 Incident,,0,100,0,0,,,OSCC,8/8/2023 11:16:19 PM,8/8/2023 1:00:00 PM,8/8/2023 11:00:00 PM,F,Type 5 IC,AGUA,"Soledad Canyon, west of Acton, CA",WF,FI,34.437855,-118.336122,,,{5B69DB76-D134-4ADB-B9FE-02620D4AF177},,0,,,0,,1,0,1,232390,100,100,"Acton, CA",Los Angeles,CAANCC,06037,,,,Private,Private,San Bernardino,,,14w,14,4n,SC09,USFS,CAANF,US-CA,,,Brush (2 feet),Short Grass (1 foot),0,2023-CAANF-232390,No Decision,,,,7/25/2023 9:24:17 PM,8/25/2023 1:09:28 AM,0,,,{F451D674-5CCE-4982-9496-C46531A4B4D4},913e5abd-d84c-42a1-b14e-64426cd7cb54,,-118.336122,34.437855
324619,28044949,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/25/2023 9:33:22 PM,,,,,,,,,OSCC,,,,,,LAC-248756,,WF,FI,34.20502,-117.67651,,,{CC895435-714F-43B3-8FD9-EB028F559832},,0,,,0,,,,1,248756,,,,Los Angeles,CAANCC,06037,USFS,CAANF,,USFS,Federal,,,,,,,SC09,C&L,CALAC,US-CA,,,,,,2023-CALAC-248756,No Decision,,,,7/25/2023 9:44:49 PM,7/25/2023 9:44:49 PM,0,,,{4EDC944D-6F63-44F5-B94D-FF5F2B266278},80946da6-1d14-40de-bdb2-57fc8f134e33,,-117.67651,34.20502
324620,28044950,,DEFAULT,,,wildcade,0.1,0.1,CAANCC,,,,,,,,,,Undetermined,,,,,7/25/2023 9:39:07 PM,,,,,,,,,OSCC,,,,,,NONREPORTABLE,,WF,FI,34.205143,-117.676663,,,{22A83F40-4B35-4D38-A8F6-2DA665E7F2A3},,0,,,0,,,,1,232391,,,,Los Angeles,CAANCC,06037,USFS,CAANF,,USFS,Federal,,,,,,,SC09,USFS,CAANF,US-CA,,,,,,2023-CAANF-232391,No Decision,,,,7/25/2023 9:46:33 PM,12/14/2023 12:11:39 AM,0,,,{0E0242A9-06F4-4C5E-8755-93388C70AF41},367a7f7c-4fa4-4ec9-b2bf-cae6aeab680e,,-117.676663,34.205143
324646,28044971,,DEFAULT,7/25/2023 10:48:25 PM,7/26/2023 12:28:02 AM,cfcad,1,0.01,CAMMCC,,1,,,,,,,,Undetermined,,,,,7/25/2023 9:57:29 PM,,,,,,,,,OSCC,,,,,,BROADWAY,,WF,FI,37.335858,-120.581031,,,{4CADE199-A048-4536-B653-EE9E2402D6E1},,0,0,0,0,0,0,,1,016406,,,,Merced,CAMMCC,06047,,,,Private,Private,,,,,,,SC05,CAL FIRE,CAMMU,US-CA,,,,,,2023-CAMMU-016406,No Decision,,,,7/25/2023 10:48:31 PM,7/26/2023 12:28:10 AM,0,,,{7B48A623-FED7-4253-B7AA-810480BF179A},15026f23-aae6-439a-91b7-a93a1df535bc,,-120.581031,37.335858
324636,28044964,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/25/2023 10:23:57 PM,,,,,,,,,OSCC,,,,,,VICTOR,,WF,FI,34.35653,-118.50785,,,{7A6D6F37-3738-418C-96F3-632C7BB252EB},,0,,,0,,,,1,248830,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC09,C&L,CALAC,US-CA,,,,,,2023-CALAC-248830,No Decision,,,,7/25/2023 10:28:48 PM,7/25/2023 10:36:48 PM,0,,,{DDC338D7-A54A-47FC-A268-03092479446A},c6d1feb4-6745-4210-a2ad-0f626af12805,,-118.50785,34.35653
324634,28044963,,DEFAULT,,,cfcad,0.01,0.01,CAFKCC,,0.01,,,,,,,,Undetermined,,,QE93,,7/25/2023 10:24:29 PM,,,,,,,PN,1522,OSCC,,,,,,LONG,,WF,FI,36.693169,-119.1525,,,{473BACE6-EAE0-46C4-8111-473BB5133BC6},,0,1,0,0,1,0,,1,015037,,,,Fresno,CASICC,06019,,,,Private,Private,,,,,,,SC04,CAL FIRE,CAFKU,US-CA,,,,,,2023-CAFKU-015037,No Decision,,,,7/25/2023 10:25:09 PM,7/27/2023 9:52:10 PM,0,,,{D30BC278-4D60-4591-A949-A1CD81A5E6E2},36a5816e-e763-4008-bf5c-1290830608a1,,-119.145814,36.684974
324637,28044967,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/25/2023 10:31:11 PM,,,,,,,,,OSCC,,,,,,LAC-248846,,WF,FI,34.12075,-117.90758,,,{6BA81D59-F938-4A52-9B2F-B6D689F17C40},,0,,,0,,,,1,248846,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-248846,No Decision,,,,7/25/2023 10:34:48 PM,7/25/2023 10:34:48 PM,0,,,{B1436C26-779E-460D-B3CD-7490F24156A0},c16a1081-c5cb-4a96-bea3-ce40a87fd26f,,-117.90758,34.12075
324647,28044976,,DEFAULT,7/25/2023 11:09:00 PM,7/25/2023 11:09:00 PM,cfcad,0.01,0.01,CABTCC,,0.01,,,,,,,,Undetermined,,,,,7/25/2023 10:31:39 PM,,,,,,,,,ONCC,,,,,,RIVER,,WF,FI,39.660593,-121.943583,,,{2DD7A5E9-6C9A-4624-886F-E4428AFB11C9},,0,0,0,0,0,0,,1,014072,,,,Butte,CATGCC,06007,,,,Private,Private,,,,,,,NC05,CAL FIRE,CABTU,US-CA,,,,,,2023-CABTU-014072,No Decision,,,,7/25/2023 10:55:17 PM,7/26/2023 3:50:31 PM,0,,,{F098448C-B67F-48DE-9D43-995F4FB4C192},8684ac3a-f29d-4169-b3b4-c5ef1e701626,,-121.943583,39.660593
324641,28044970,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,7/25/2023 10:45:16 PM,,,,,,,,,OSCC,,,,,,MORRIS,,WF,FI,33.615506,-116.628304,,,{21C0A491-A575-446D-AAAE-24D3E1772BBC},,0,0,0,0,0,0,,1,108804,,,,Riverside,CARRCC,06065,USFS,CABDF,,USFS,Federal,,,,,,,SC11,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-108804,No Decision,,,,7/25/2023 10:47:03 PM,7/25/2023 10:47:03 PM,0,,,{9DD50890-7DEC-4ABA-8F7B-D280AC8CFF76},6f9dc724-a4af-47d7-9b8c-aa455cbe4df2,,-116.628304,33.615506
