date,lat,lon,incident_id
2023-07-12,40.656125,-122.193276,{5243F457-1F01-4876-9114-22BF1E022E54}
2023-07-12,38.631389,-120.170278,{5453DF8F-ECC9-4FD0-B19C-49F129E536CF}
2023-07-12,33.921761,-116.946817,{C72221D7-97D8-42AA-88C9-3F0E1A56A86E}
2023-07-12,40.161437,-122.227423,{560E77FC-0882-4AFD-9AE0-02397877E84D}
2023-07-12,37.431138,-119.90419,{2A508406-D460-4DC5-BCAC-1D13668AF83C}
2023-07-12,33.91169,-118.16289,{A8FEA4E3-C025-4C5E-A34E-00746DFC90DA}
2023-07-12,34.76041,-118.2921,{0575DBD4-C0F0-4361-B29B-2BF228591F4C}
2023-07-12,40.596122,-122.906031,{2287CED4-043D-461B-B599-B9D353F6575E}
2023-07-12,37.25545,-118.371054,{A57370B2-D321-4063-8A93-8114CC54CF03}
2023-07-12,38.58406,-120.949032,{F562AF61-B19E-4528-99DF-5EDAF89FE309}
2023-07-12,36.545415,-121.753366,{8B9606A3-C291-440D-BEC9-D36268B171D0}
2023-07-12,36.709646,-121.245803,{58EC07C6-A09E-4ABB-9754-7B3F9C53FD78}
2023-07-12,33.98049,-117.8418,{F1C5EEC8-C67E-4716-AB02-A6C98FB2B9CD}
2023-07-12,33.914635,-117.588186,{CFEF3BBC-37ED-4B07-BB7F-7F296A1414A6}
2023-07-12,37.032952,-120.78035,{823DF63A-0875-4959-BE4A-4D1F2C0F4871}
2023-07-12,33.96467,-117.243956,{BD98E42D-DE67-4806-9B6E-CD16D9E083AB}
2023-07-12,33.505725,-117.300098,{FD88F7FF-9326-462C-A641-09BF0B0C1177}
2023-07-12,40.594417,-121.699083,{D0E3F739-010B-44B9-81C3-00025A4D5B2B}
2023-07-12,33.937838,-117.21179,{5332C34D-A350-4D8F-9290-98022E24BAF7}
2023-07-12,41.066389,-123.68,{8C561DDD-288F-4910-9F58-FD83B4B062FF}
2023-07-12,34.20689,-118.24232,{05B565F7-2186-4674-9E8C-CB658CE72442}
2023-07-13,36.61731,-119.313846,{C3604619-31EA-422D-A54A-6C0AC706A238}
2023-07-13,32.924762,-117.021794,{F5D8908E-F9B9-406C-996E-1EB685335BF6}
2023-07-13,40.011849,-122.445847,{81DDAA1C-CF49-48DE-8E81-A3A9740893CF}
2023-07-13,34.0818,-117.77334,{5B05D4DD-A790-4D11-8F96-61A3031D2372}
2023-07-13,32.786944,-114.616389,{3E741E0D-FD98-4369-B181-4E279FE9755E}
2023-07-13,34.16832,-118.25101,{28CC3227-6736-4D53-B63B-BF6F9ABC88FD}
2023-07-13,33.931804,-117.235056,{AFA30C93-0D75-4F31-B975-6C964878A080}
2023-07-13,37.078518,-119.824648,{DB228B76-03D2-4D33-92F6-898BB24E35F3}
2023-07-13,39.809844,-123.262323,{FFA38168-EF5E-47FF-B780-45BB1A894BFD}
2023-07-13,34.69675,-118.17189,{62619EB3-9E15-43C3-B85E-EF1CA84A8D9F}
2023-07-13,34.052233,-116.574986,{2B5CAE36-1849-43D2-A803-535C1B326927}
2023-07-13,37.27633,-122.2912,{6DF81C8D-34D3-45CB-8076-10084BC2FD70}
2023-07-13,33.789522,-117.399965,{E907FBAF-8C44-44DE-9809-BE291BCE15C9}
2023-07-13,37.395791,-120.795891,{D9380347-73A3-478E-AA67-370CDB9D01CE}
2023-07-13,34.06593,-118.01743,{B5F474CB-19B3-4CE8-A891-12A0467F9BF4}
2023-07-13,34.075151,-116.527834,{2D183796-C2E3-4731-8E3F-9BFD326C4D8B}
2023-07-13,33.872914,-117.492551,{88C95216-5BEB-4567-B2ED-849C07A989E8}
2023-07-13,34.09266,-117.94295,{650FF4BF-96DE-469B-A8F6-A7B054AA3B8B}
2023-07-13,33.731768,-116.932476,{38213AF8-3A49-4129-873B-ACB63B0E42E1}
2023-07-13,34.01137,-117.93875,{6AC430A3-70C4-4589-AA85-9EC1212E98D6}
2023-07-13,39.028675,-121.292023,{32B5C8C9-ACD6-4273-B508-463FCA450E25}
2023-07-13,36.792338,-120.476716,{2256FB25-5635-4D90-91BD-A1BD89D2071F}
2023-07-13,33.995207,-117.536994,{7C87B2F5-C133-4857-9787-B13324BFB13A}
2023-07-13,37.009366,-119.638289,{7117CAC0-514C-4BF2-9719-46C0C5F634D9}
2023-07-13,33.782912,-117.278563,{BD1E02C7-F354-4412-A531-45D487F30BE4}
2023-07-13,33.92877,-118.0506,{3A35D62D-2053-40CA-B727-28EB3A2F0E58}
2023-07-13,33.92545,-118.3265,{7B9D76A4-AD50-449A-BE91-26E10BFA7CC2}
