LAT,LON,WS10M,DATE
33.0,-115.625,3.21,2020-06-03
33.0,-115.0,2.27,2020-06-03
33.0,-114.375,2.59,2020-06-03
33.5,-119.375,5.9,2020-06-03
33.5,-118.75,5.35,2020-06-03
33.5,-118.125,3.8,2020-06-03
33.5,-117.5,2.52,2020-06-03
33.5,-116.875,1.81,2020-06-03
33.5,-116.25,3.09,2020-06-03
33.5,-115.625,3.14,2020-06-03
33.5,-115.0,2.91,2020-06-03
33.5,-114.375,2.77,2020-06-03
34.0,-119.375,3.36,2020-06-03
34.0,-118.75,2.76,2020-06-03
34.0,-118.125,2.19,2020-06-03
34.0,-117.5,2.46,2020-06-03
34.0,-116.875,2.36,2020-06-03
34.0,-116.25,3.69,2020-06-03
34.0,-115.625,3.93,2020-06-03
34.0,-115.0,3.16,2020-06-03
34.0,-114.375,2.89,2020-06-03
34.5,-119.375,1.69,2020-06-03
34.5,-118.75,2.7,2020-06-03
34.5,-118.125,3.01,2020-06-03
34.5,-117.5,3.04,2020-06-03
34.5,-116.875,3.36,2020-06-03
34.5,-116.25,4.6,2020-06-03
34.5,-115.625,4.35,2020-06-03
34.5,-115.0,3.02,2020-06-03
34.5,-114.375,3.08,2020-06-03
35.0,-119.375,1.79,2020-06-03
35.0,-118.75,1.91,2020-06-03
35.0,-118.125,3.65,2020-06-03
35.0,-117.5,3.88,2020-06-03
35.0,-116.875,4.06,2020-06-03
35.0,-116.25,4.77,2020-06-03
35.0,-115.625,3.58,2020-06-03
35.0,-115.0,3.07,2020-06-03
35.0,-114.375,2.85,2020-06-03
35.5,-119.375,2.73,2020-06-03
35.5,-118.75,3.07,2020-06-03
35.5,-118.125,3.22,2020-06-03
35.5,-117.5,3.05,2020-06-03
35.5,-116.875,3.9,2020-06-03
35.5,-116.25,4.52,2020-06-03
35.5,-115.625,3.28,2020-06-03
35.5,-115.0,2.97,2020-06-03
35.5,-114.375,2.09,2020-06-03
36.0,-119.375,2.13,2020-06-03
36.0,-118.75,2.29,2020-06-03
36.0,-118.125,1.82,2020-06-03
36.0,-117.5,2.43,2020-06-03
36.0,-116.875,3.22,2020-06-03
36.0,-116.25,3.59,2020-06-03
36.0,-115.625,3.44,2020-06-03
36.0,-115.0,2.76,2020-06-03
36.0,-114.375,1.94,2020-06-03
36.5,-119.375,1.93,2020-06-03
36.5,-118.75,1.25,2020-06-03
36.5,-118.125,1.45,2020-06-03
36.5,-117.5,2.06,2020-06-03
36.5,-116.875,2.92,2020-06-03
36.5,-116.25,3.1,2020-06-03
36.5,-115.625,2.69,2020-06-03
36.5,-115.0,2.49,2020-06-03
36.5,-114.375,2.17,2020-06-03
37.0,-119.375,2.09,2020-06-03
37.0,-118.75,1.26,2020-06-03
37.0,-118.125,1.82,2020-06-03
37.0,-117.5,2.2,2020-06-03
37.0,-116.875,2.97,2020-06-03
37.0,-116.25,2.94,2020-06-03
37.0,-115.625,2.66,2020-06-03
37.0,-115.0,2.33,2020-06-03
37.0,-114.375,2.75,2020-06-03
37.5,-119.375,1.92,2020-06-03
37.5,-118.75,1.41,2020-06-03
37.5,-118.125,2.19,2020-06-03
37.5,-117.5,2.3,2020-06-03
37.5,-116.875,2.48,2020-06-03
37.5,-116.25,2.32,2020-06-03
37.5,-115.625,2.66,2020-06-03
37.5,-115.0,3.19,2020-06-03
37.5,-114.375,3.52,2020-06-03
38.0,-119.375,2.19,2020-06-03
38.0,-118.75,1.83,2020-06-03
38.0,-118.125,1.8,2020-06-03
38.0,-117.5,1.83,2020-06-03
38.0,-116.875,2.27,2020-06-03
38.0,-116.25,1.82,2020-06-03
38.0,-115.625,1.91,2020-06-03
38.0,-115.0,2.82,2020-06-03
38.0,-114.375,3.42,2020-06-03
38.5,-119.375,2.81,2020-06-03
38.5,-118.75,1.77,2020-06-03
38.5,-118.125,2.49,2020-06-03
38.5,-117.5,2.56,2020-06-03
38.5,-116.875,2.35,2020-06-03
38.5,-116.25,2.39,2020-06-03
38.5,-115.625,1.71,2020-06-03
38.5,-115.0,2.29,2020-06-03
38.5,-114.375,3.01,2020-06-03
39.0,-119.375,3.2,2020-06-03
39.0,-118.75,1.92,2020-06-03
39.0,-118.125,3.04,2020-06-03
39.0,-117.5,2.98,2020-06-03
39.0,-116.875,2.48,2020-06-03
39.0,-116.25,2.75,2020-06-03
39.0,-115.625,2.29,2020-06-03
39.0,-115.0,2.3,2020-06-03
39.0,-114.375,2.8,2020-06-03
39.5,-119.375,3.52,2020-06-03
39.5,-118.75,2.33,2020-06-03
39.5,-118.125,2.69,2020-06-03
39.5,-117.5,3.02,2020-06-03
39.5,-116.875,3.01,2020-06-03
39.5,-116.25,3.11,2020-06-03
39.5,-115.625,2.92,2020-06-03
39.5,-115.0,2.85,2020-06-03
39.5,-114.375,2.89,2020-06-03
40.0,-119.375,3.56,2020-06-03
40.0,-118.75,3.04,2020-06-03
40.0,-118.125,2.68,2020-06-03
40.0,-117.5,3.24,2020-06-03
40.0,-116.875,3.61,2020-06-03
40.0,-116.25,3.28,2020-06-03
40.0,-115.625,3.22,2020-06-03
40.0,-115.0,3.56,2020-06-03
40.0,-114.375,3.25,2020-06-03
40.5,-119.375,3.53,2020-06-03
40.5,-118.75,3.42,2020-06-03
40.5,-118.125,3.09,2020-06-03
40.5,-117.5,3.23,2020-06-03
40.5,-116.875,3.43,2020-06-03
40.5,-116.25,3.54,2020-06-03
40.5,-115.625,3.46,2020-06-03
40.5,-115.0,3.65,2020-06-03
40.5,-114.375,3.4,2020-06-03
41.0,-119.375,3.95,2020-06-03
41.0,-118.75,3.38,2020-06-03
41.0,-118.125,3.15,2020-06-03
41.0,-117.5,3.12,2020-06-03
41.0,-116.875,3.07,2020-06-03
41.0,-116.25,3.67,2020-06-03
41.0,-115.625,3.85,2020-06-03
41.0,-115.0,3.91,2020-06-03
41.0,-114.375,3.7,2020-06-03
41.5,-119.375,4.4,2020-06-03
41.5,-118.75,3.7,2020-06-03
41.5,-118.125,3.36,2020-06-03
41.5,-117.5,3.48,2020-06-03
41.5,-116.875,3.69,2020-06-03
41.5,-116.25,4.02,2020-06-03
41.5,-115.625,4.39,2020-06-03
41.5,-115.0,4.33,2020-06-03
41.5,-114.375,4.24,2020-06-03
42.0,-119.375,4.39,2020-06-03
42.0,-118.75,3.76,2020-06-03
42.0,-118.125,3.74,2020-06-03
42.0,-117.5,4.05,2020-06-03
42.0,-116.875,4.3,2020-06-03
42.0,-116.25,4.36,2020-06-03
42.0,-115.625,4.73,2020-06-03
42.0,-115.0,4.42,2020-06-03
42.0,-114.375,4.19,2020-06-03
32.5,-124.375,6.04,2020-06-03
32.5,-123.75,6.25,2020-06-03
32.5,-123.125,6.51,2020-06-03
32.5,-122.5,6.75,2020-06-03
32.5,-121.875,6.95,2020-06-03
32.5,-121.25,6.83,2020-06-03
32.5,-120.625,6.71,2020-06-03
32.5,-120.0,6.47,2020-06-03
33.0,-124.375,6.56,2020-06-03
33.0,-123.75,6.62,2020-06-03
33.0,-123.125,6.66,2020-06-03
33.0,-122.5,6.72,2020-06-03
33.0,-121.875,6.8,2020-06-03
33.0,-121.25,6.6,2020-06-03
33.0,-120.625,6.5,2020-06-03
33.0,-120.0,6.4,2020-06-03
33.5,-124.375,7.07,2020-06-03
33.5,-123.75,6.92,2020-06-03
33.5,-123.125,6.73,2020-06-03
33.5,-122.5,6.56,2020-06-03
33.5,-121.875,6.54,2020-06-03
33.5,-121.25,6.29,2020-06-03
33.5,-120.625,6.28,2020-06-03
33.5,-120.0,6.53,2020-06-03
34.0,-124.375,7.56,2020-06-03
34.0,-123.75,7.24,2020-06-03
34.0,-123.125,6.83,2020-06-03
34.0,-122.5,6.44,2020-06-03
34.0,-121.875,6.25,2020-06-03
34.0,-121.25,5.76,2020-06-03
34.0,-120.625,5.54,2020-06-03
34.0,-120.0,4.73,2020-06-03
34.5,-124.375,7.9,2020-06-03
34.5,-123.75,7.48,2020-06-03
34.5,-123.125,6.98,2020-06-03
34.5,-122.5,6.43,2020-06-03
34.5,-121.875,5.99,2020-06-03
34.5,-121.25,5.19,2020-06-03
34.5,-120.625,3.88,2020-06-03
34.5,-120.0,2.25,2020-06-03
35.0,-124.375,8.26,2020-06-03
35.0,-123.75,7.83,2020-06-03
35.0,-123.125,7.18,2020-06-03
35.0,-122.5,6.49,2020-06-03
35.0,-121.875,5.81,2020-06-03
35.0,-121.25,4.48,2020-06-03
35.0,-120.625,2.28,2020-06-03
35.0,-120.0,1.67,2020-06-03
35.5,-124.375,8.87,2020-06-03
35.5,-123.75,8.25,2020-06-03
35.5,-123.125,7.38,2020-06-03
35.5,-122.5,6.71,2020-06-03
35.5,-121.875,5.0,2020-06-03
35.5,-121.25,2.17,2020-06-03
35.5,-120.625,1.92,2020-06-03
35.5,-120.0,2.04,2020-06-03
36.0,-124.375,9.41,2020-06-03
36.0,-123.75,8.52,2020-06-03
36.0,-123.125,7.37,2020-06-03
36.0,-122.5,6.21,2020-06-03
36.0,-121.875,3.25,2020-06-03
36.0,-121.25,1.65,2020-06-03
36.0,-120.625,1.92,2020-06-03
36.0,-120.0,1.96,2020-06-03
36.5,-124.375,9.76,2020-06-03
36.5,-123.75,8.64,2020-06-03
36.5,-123.125,7.23,2020-06-03
36.5,-122.5,5.72,2020-06-03
36.5,-121.875,2.42,2020-06-03
36.5,-121.25,1.99,2020-06-03
36.5,-120.625,2.55,2020-06-03
36.5,-120.0,1.91,2020-06-03
37.0,-124.375,9.64,2020-06-03
37.0,-123.75,8.64,2020-06-03
37.0,-123.125,6.92,2020-06-03
37.0,-122.5,4.58,2020-06-03
37.0,-121.875,2.03,2020-06-03
37.0,-121.25,2.25,2020-06-03
37.0,-120.625,2.56,2020-06-03
37.0,-120.0,1.98,2020-06-03
37.5,-124.375,9.68,2020-06-03
37.5,-123.75,8.8,2020-06-03
37.5,-123.125,6.44,2020-06-03
37.5,-122.5,3.43,2020-06-03
37.5,-121.875,2.19,2020-06-03
37.5,-121.25,2.67,2020-06-03
37.5,-120.625,2.25,2020-06-03
37.5,-120.0,2.44,2020-06-03
38.0,-124.375,10.5,2020-06-03
38.0,-123.75,8.92,2020-06-03
38.0,-123.125,5.5,2020-06-03
38.0,-122.5,2.95,2020-06-03
38.0,-121.875,3.23,2020-06-03
38.0,-121.25,2.39,2020-06-03
38.0,-120.625,2.03,2020-06-03
38.0,-120.0,2.33,2020-06-03
38.5,-124.375,10.78,2020-06-03
38.5,-123.75,8.21,2020-06-03
38.5,-123.125,3.53,2020-06-03
38.5,-122.5,2.46,2020-06-03
38.5,-121.875,2.18,2020-06-03
38.5,-121.25,1.82,2020-06-03
38.5,-120.625,2.29,2020-06-03
38.5,-120.0,2.36,2020-06-03
39.0,-124.375,10.77,2020-06-03
39.0,-123.75,4.75,2020-06-03
39.0,-123.125,1.81,2020-06-03
39.0,-122.5,2.05,2020-06-03
39.0,-121.875,1.29,2020-06-03
39.0,-121.25,2.0,2020-06-03
39.0,-120.625,1.99,2020-06-03
39.0,-120.0,2.83,2020-06-03
39.5,-124.375,10.59,2020-06-03
39.5,-123.75,2.47,2020-06-03
39.5,-123.125,1.44,2020-06-03
39.5,-122.5,1.77,2020-06-03
39.5,-121.875,2.09,2020-06-03
39.5,-121.25,2.16,2020-06-03
39.5,-120.625,1.61,2020-06-03
39.5,-120.0,3.22,2020-06-03
40.0,-124.375,9.35,2020-06-03
40.0,-123.75,2.05,2020-06-03
40.0,-123.125,1.0,2020-06-03
40.0,-122.5,2.01,2020-06-03
40.0,-121.875,2.16,2020-06-03
40.0,-121.25,1.74,2020-06-03
40.0,-120.625,2.12,2020-06-03
40.0,-120.0,3.39,2020-06-03
40.5,-124.375,7.16,2020-06-03
40.5,-123.75,1.9,2020-06-03
40.5,-123.125,1.25,2020-06-03
40.5,-122.5,1.5,2020-06-03
40.5,-121.875,2.09,2020-06-03
40.5,-121.25,2.07,2020-06-03
40.5,-120.625,2.86,2020-06-03
40.5,-120.0,3.82,2020-06-03
41.0,-124.375,6.79,2020-06-03
41.0,-123.75,1.54,2020-06-03
41.0,-123.125,1.6,2020-06-03
41.0,-122.5,1.52,2020-06-03
41.0,-121.875,1.98,2020-06-03
41.0,-121.25,3.19,2020-06-03
41.0,-120.625,3.58,2020-06-03
41.0,-120.0,4.1,2020-06-03
41.5,-124.375,7.29,2020-06-03
41.5,-123.75,1.65,2020-06-03
41.5,-123.125,1.81,2020-06-03
41.5,-122.5,2.19,2020-06-03
41.5,-121.875,2.29,2020-06-03
41.5,-121.25,3.36,2020-06-03
41.5,-120.625,4.1,2020-06-03
41.5,-120.0,4.17,2020-06-03
42.0,-124.375,5.39,2020-06-03
42.0,-123.75,1.96,2020-06-03
42.0,-123.125,1.55,2020-06-03
42.0,-122.5,2.0,2020-06-03
42.0,-121.875,3.01,2020-06-03
42.0,-121.25,3.77,2020-06-03
42.0,-120.625,3.75,2020-06-03
42.0,-120.0,4.11,2020-06-03
32.5,-119.375,3.94,2020-06-04
32.5,-118.75,3.92,2020-06-04
32.5,-118.125,3.63,2020-06-04
32.5,-117.5,3.58,2020-06-04
32.5,-116.875,3.29,2020-06-04
32.5,-116.25,4.5,2020-06-04
32.5,-115.625,4.06,2020-06-04
32.5,-115.0,3.26,2020-06-04
32.5,-114.375,4.39,2020-06-04
33.0,-119.375,4.24,2020-06-04
33.0,-118.75,3.98,2020-06-04
33.0,-118.125,3.7,2020-06-04
33.0,-117.5,2.66,2020-06-04
33.0,-116.875,2.87,2020-06-04
33.0,-116.25,5.39,2020-06-04
33.0,-115.625,3.7,2020-06-04
33.0,-115.0,3.37,2020-06-04
33.0,-114.375,4.0,2020-06-04
33.5,-119.375,4.91,2020-06-04
33.5,-118.75,4.17,2020-06-04
33.5,-118.125,3.64,2020-06-04
33.5,-117.5,3.13,2020-06-04
33.5,-116.875,2.04,2020-06-04
33.5,-116.25,3.23,2020-06-04
33.5,-115.625,2.93,2020-06-04
33.5,-115.0,3.81,2020-06-04
33.5,-114.375,4.22,2020-06-04
34.0,-119.375,4.2,2020-06-04
34.0,-118.75,3.27,2020-06-04
34.0,-118.125,2.92,2020-06-04
34.0,-117.5,2.35,2020-06-04
34.0,-116.875,2.5,2020-06-04
34.0,-116.25,3.43,2020-06-04
34.0,-115.625,3.47,2020-06-04
34.0,-115.0,3.07,2020-06-04
34.0,-114.375,3.61,2020-06-04
34.5,-119.375,2.04,2020-06-04
34.5,-118.75,2.63,2020-06-04
34.5,-118.125,2.75,2020-06-04
34.5,-117.5,2.82,2020-06-04
34.5,-116.875,3.27,2020-06-04
34.5,-116.25,3.91,2020-06-04
34.5,-115.625,3.59,2020-06-04
34.5,-115.0,3.0,2020-06-04
34.5,-114.375,3.17,2020-06-04
35.0,-119.375,2.74,2020-06-04
35.0,-118.75,2.7,2020-06-04
35.0,-118.125,3.36,2020-06-04
35.0,-117.5,2.91,2020-06-04
35.0,-116.875,2.96,2020-06-04
35.0,-116.25,3.21,2020-06-04
35.0,-115.625,3.06,2020-06-04
35.0,-115.0,3.28,2020-06-04
35.0,-114.375,3.36,2020-06-04
35.5,-119.375,3.14,2020-06-04
35.5,-118.75,2.73,2020-06-04
35.5,-118.125,3.55,2020-06-04
35.5,-117.5,3.28,2020-06-04
35.5,-116.875,2.45,2020-06-04
35.5,-116.25,2.64,2020-06-04
35.5,-115.625,3.02,2020-06-04
35.5,-115.0,3.91,2020-06-04
35.5,-114.375,3.91,2020-06-04
36.0,-119.375,2.68,2020-06-04
36.0,-118.75,3.09,2020-06-04
36.0,-118.125,3.02,2020-06-04
36.0,-117.5,3.11,2020-06-04
36.0,-116.875,2.28,2020-06-04
36.0,-116.25,2.3,2020-06-04
36.0,-115.625,2.92,2020-06-04
36.0,-115.0,3.47,2020-06-04
36.0,-114.375,3.9,2020-06-04
36.5,-119.375,3.51,2020-06-04
36.5,-118.75,2.22,2020-06-04
36.5,-118.125,2.46,2020-06-04
36.5,-117.5,2.76,2020-06-04
36.5,-116.875,2.55,2020-06-04
36.5,-116.25,2.77,2020-06-04
36.5,-115.625,2.98,2020-06-04
36.5,-115.0,3.18,2020-06-04
36.5,-114.375,3.34,2020-06-04
37.0,-119.375,2.83,2020-06-04
37.0,-118.75,2.46,2020-06-04
37.0,-118.125,2.47,2020-06-04
37.0,-117.5,2.94,2020-06-04
37.0,-116.875,3.47,2020-06-04
37.0,-116.25,3.54,2020-06-04
37.0,-115.625,3.12,2020-06-04
37.0,-115.0,2.86,2020-06-04
37.0,-114.375,3.03,2020-06-04
37.5,-119.375,2.05,2020-06-04
37.5,-118.75,2.86,2020-06-04
37.5,-118.125,2.53,2020-06-04
37.5,-117.5,3.41,2020-06-04
37.5,-116.875,3.72,2020-06-04
37.5,-116.25,3.53,2020-06-04
37.5,-115.625,3.3,2020-06-04
37.5,-115.0,3.36,2020-06-04
37.5,-114.375,3.52,2020-06-04
38.0,-119.375,2.55,2020-06-04
38.0,-118.75,3.3,2020-06-04
38.0,-118.125,2.32,2020-06-04
38.0,-117.5,2.77,2020-06-04
38.0,-116.875,3.24,2020-06-04
38.0,-116.25,2.98,2020-06-04
38.0,-115.625,2.9,2020-06-04
38.0,-115.0,3.05,2020-06-04
38.0,-114.375,3.47,2020-06-04
38.5,-119.375,3.52,2020-06-04
38.5,-118.75,2.64,2020-06-04
38.5,-118.125,2.08,2020-06-04
38.5,-117.5,2.83,2020-06-04
38.5,-116.875,3.2,2020-06-04
38.5,-116.25,3.5,2020-06-04
38.5,-115.625,3.33,2020-06-04
38.5,-115.0,3.25,2020-06-04
38.5,-114.375,3.31,2020-06-04
39.0,-119.375,3.8,2020-06-04
39.0,-118.75,2.88,2020-06-04
39.0,-118.125,2.74,2020-06-04
39.0,-117.5,2.8,2020-06-04
39.0,-116.875,3.2,2020-06-04
39.0,-116.25,3.28,2020-06-04
39.0,-115.625,3.23,2020-06-04
39.0,-115.0,3.17,2020-06-04
39.0,-114.375,3.36,2020-06-04
39.5,-119.375,3.56,2020-06-04
39.5,-118.75,3.11,2020-06-04
39.5,-118.125,3.05,2020-06-04
39.5,-117.5,3.12,2020-06-04
39.5,-116.875,3.59,2020-06-04
39.5,-116.25,3.69,2020-06-04
39.5,-115.625,3.36,2020-06-04
39.5,-115.0,3.65,2020-06-04
39.5,-114.375,3.53,2020-06-04
40.0,-119.375,3.14,2020-06-04
40.0,-118.75,2.99,2020-06-04
40.0,-118.125,3.1,2020-06-04
40.0,-117.5,3.43,2020-06-04
40.0,-116.875,3.88,2020-06-04
40.0,-116.25,4.04,2020-06-04
40.0,-115.625,3.84,2020-06-04
40.0,-115.0,4.19,2020-06-04
40.0,-114.375,4.12,2020-06-04
40.5,-119.375,3.02,2020-06-04
40.5,-118.75,3.2,2020-06-04
40.5,-118.125,3.22,2020-06-04
40.5,-117.5,3.57,2020-06-04
40.5,-116.875,3.82,2020-06-04
40.5,-116.25,4.18,2020-06-04
40.5,-115.625,4.23,2020-06-04
40.5,-115.0,4.49,2020-06-04
40.5,-114.375,4.61,2020-06-04
41.0,-119.375,3.67,2020-06-04
41.0,-118.75,3.24,2020-06-04
41.0,-118.125,3.3,2020-06-04
41.0,-117.5,3.41,2020-06-04
41.0,-116.875,3.65,2020-06-04
41.0,-116.25,4.4,2020-06-04
41.0,-115.625,4.68,2020-06-04
41.0,-115.0,4.82,2020-06-04
41.0,-114.375,5.09,2020-06-04
41.5,-119.375,4.27,2020-06-04
41.5,-118.75,3.84,2020-06-04
41.5,-118.125,3.58,2020-06-04
41.5,-117.5,3.73,2020-06-04
41.5,-116.875,3.97,2020-06-04
41.5,-116.25,4.27,2020-06-04
41.5,-115.625,4.84,2020-06-04
41.5,-115.0,4.88,2020-06-04
41.5,-114.375,5.29,2020-06-04
42.0,-119.375,4.3,2020-06-04
42.0,-118.75,3.7,2020-06-04
42.0,-118.125,3.9,2020-06-04
42.0,-117.5,4.18,2020-06-04
42.0,-116.875,4.32,2020-06-04
42.0,-116.25,4.15,2020-06-04
42.0,-115.625,4.54,2020-06-04
42.0,-115.0,4.87,2020-06-04
42.0,-114.375,5.11,2020-06-04
32.5,-124.375,8.76,2020-06-04
32.5,-123.75,8.23,2020-06-04
32.5,-123.125,7.43,2020-06-04
32.5,-122.5,6.42,2020-06-04
32.5,-121.875,5.07,2020-06-04
32.5,-121.25,4.07,2020-06-04
32.5,-120.625,3.94,2020-06-04
32.5,-120.0,4.04,2020-06-04
33.0,-124.375,9.43,2020-06-04
33.0,-123.75,8.97,2020-06-04
33.0,-123.125,8.03,2020-06-04
33.0,-122.5,7.02,2020-06-04
33.0,-121.875,5.72,2020-06-04
33.0,-121.25,4.6,2020-06-04
33.0,-120.625,4.29,2020-06-04
33.0,-120.0,4.28,2020-06-04
33.5,-124.375,10.08,2020-06-04
33.5,-123.75,9.68,2020-06-04
33.5,-123.125,8.69,2020-06-04
33.5,-122.5,7.57,2020-06-04
33.5,-121.875,6.15,2020-06-04
33.5,-121.25,4.96,2020-06-04
33.5,-120.625,4.51,2020-06-04
33.5,-120.0,4.59,2020-06-04
34.0,-124.375,10.68,2020-06-04
34.0,-123.75,10.28,2020-06-04
34.0,-123.125,9.26,2020-06-04
34.0,-122.5,7.96,2020-06-04
34.0,-121.875,6.18,2020-06-04
34.0,-121.25,4.89,2020-06-04
34.0,-120.625,4.01,2020-06-04
34.0,-120.0,4.13,2020-06-04
34.5,-124.375,10.94,2020-06-04
34.5,-123.75,10.56,2020-06-04
34.5,-123.125,9.57,2020-06-04
34.5,-122.5,8.27,2020-06-04
34.5,-121.875,6.35,2020-06-04
34.5,-121.25,4.31,2020-06-04
34.5,-120.625,3.1,2020-06-04
34.5,-120.0,3.01,2020-06-04
35.0,-124.375,11.2,2020-06-04
35.0,-123.75,10.77,2020-06-04
35.0,-123.125,9.83,2020-06-04
35.0,-122.5,8.55,2020-06-04
35.0,-121.875,6.98,2020-06-04
35.0,-121.25,3.99,2020-06-04
35.0,-120.625,2.96,2020-06-04
35.0,-120.0,2.37,2020-06-04
35.5,-124.375,11.61,2020-06-04
35.5,-123.75,11.12,2020-06-04
35.5,-123.125,10.09,2020-06-04
35.5,-122.5,8.72,2020-06-04
35.5,-121.875,6.58,2020-06-04
35.5,-121.25,3.5,2020-06-04
35.5,-120.625,3.35,2020-06-04
35.5,-120.0,2.95,2020-06-04
36.0,-124.375,11.89,2020-06-04
36.0,-123.75,11.34,2020-06-04
36.0,-123.125,10.04,2020-06-04
36.0,-122.5,7.61,2020-06-04
36.0,-121.875,4.26,2020-06-04
36.0,-121.25,3.34,2020-06-04
36.0,-120.625,3.21,2020-06-04
36.0,-120.0,3.3,2020-06-04
36.5,-124.375,12.13,2020-06-04
36.5,-123.75,11.59,2020-06-04
36.5,-123.125,10.0,2020-06-04
36.5,-122.5,6.96,2020-06-04
36.5,-121.875,2.82,2020-06-04
36.5,-121.25,2.87,2020-06-04
36.5,-120.625,3.63,2020-06-04
36.5,-120.0,3.44,2020-06-04
37.0,-124.375,12.01,2020-06-04
37.0,-123.75,11.66,2020-06-04
37.0,-123.125,9.67,2020-06-04
37.0,-122.5,5.91,2020-06-04
37.0,-121.875,2.29,2020-06-04
37.0,-121.25,3.37,2020-06-04
37.0,-120.625,3.68,2020-06-04
37.0,-120.0,2.92,2020-06-04
37.5,-124.375,11.88,2020-06-04
37.5,-123.75,11.67,2020-06-04
37.5,-123.125,8.87,2020-06-04
37.5,-122.5,4.28,2020-06-04
37.5,-121.875,3.03,2020-06-04
37.5,-121.25,3.49,2020-06-04
37.5,-120.625,3.22,2020-06-04
37.5,-120.0,2.82,2020-06-04
38.0,-124.375,12.8,2020-06-04
38.0,-123.75,11.68,2020-06-04
38.0,-123.125,7.44,2020-06-04
38.0,-122.5,3.35,2020-06-04
38.0,-121.875,4.18,2020-06-04
38.0,-121.25,3.26,2020-06-04
38.0,-120.625,2.47,2020-06-04
38.0,-120.0,2.08,2020-06-04
38.5,-124.375,12.9,2020-06-04
38.5,-123.75,10.59,2020-06-04
38.5,-123.125,4.61,2020-06-04
38.5,-122.5,2.74,2020-06-04
38.5,-121.875,2.88,2020-06-04
38.5,-121.25,2.52,2020-06-04
38.5,-120.625,2.38,2020-06-04
38.5,-120.0,2.34,2020-06-04
39.0,-124.375,12.81,2020-06-04
39.0,-123.75,6.5,2020-06-04
39.0,-123.125,1.97,2020-06-04
39.0,-122.5,2.76,2020-06-04
39.0,-121.875,1.93,2020-06-04
39.0,-121.25,2.63,2020-06-04
39.0,-120.625,2.31,2020-06-04
39.0,-120.0,3.44,2020-06-04
39.5,-124.375,12.1,2020-06-04
39.5,-123.75,3.77,2020-06-04
39.5,-123.125,1.51,2020-06-04
39.5,-122.5,2.91,2020-06-04
39.5,-121.875,1.81,2020-06-04
39.5,-121.25,2.51,2020-06-04
39.5,-120.625,2.16,2020-06-04
39.5,-120.0,3.51,2020-06-04
40.0,-124.375,10.31,2020-06-04
40.0,-123.75,2.78,2020-06-04
40.0,-123.125,1.35,2020-06-04
40.0,-122.5,3.51,2020-06-04
40.0,-121.875,2.44,2020-06-04
40.0,-121.25,1.98,2020-06-04
40.0,-120.625,2.2,2020-06-04
40.0,-120.0,3.03,2020-06-04
40.5,-124.375,8.24,2020-06-04
40.5,-123.75,2.34,2020-06-04
40.5,-123.125,1.6,2020-06-04
40.5,-122.5,2.15,2020-06-04
40.5,-121.875,2.35,2020-06-04
40.5,-121.25,2.01,2020-06-04
40.5,-120.625,2.53,2020-06-04
40.5,-120.0,3.15,2020-06-04
41.0,-124.375,7.84,2020-06-04
41.0,-123.75,1.87,2020-06-04
41.0,-123.125,1.64,2020-06-04
41.0,-122.5,1.78,2020-06-04
41.0,-121.875,1.95,2020-06-04
41.0,-121.25,2.69,2020-06-04
41.0,-120.625,3.11,2020-06-04
41.0,-120.0,3.75,2020-06-04
41.5,-124.375,7.67,2020-06-04
41.5,-123.75,2.03,2020-06-04
41.5,-123.125,1.61,2020-06-04
41.5,-122.5,1.93,2020-06-04
41.5,-121.875,2.04,2020-06-04
41.5,-121.25,2.69,2020-06-04
41.5,-120.625,3.32,2020-06-04
41.5,-120.0,3.68,2020-06-04
42.0,-124.375,5.52,2020-06-04
42.0,-123.75,2.18,2020-06-04
42.0,-123.125,1.61,2020-06-04
42.0,-122.5,1.89,2020-06-04
42.0,-121.875,2.48,2020-06-04
42.0,-121.25,3.1,2020-06-04
42.0,-120.625,3.05,2020-06-04
42.0,-120.0,3.49,2020-06-04
32.5,-119.375,3.19,2020-06-05
32.5,-118.75,3.67,2020-06-05
32.5,-118.125,3.98,2020-06-05
32.5,-117.5,4.3,2020-06-05
32.5,-116.875,4.48,2020-06-05
32.5,-116.25,7.16,2020-06-05
32.5,-115.625,4.94,2020-06-05
32.5,-115.0,3.68,2020-06-05
32.5,-114.375,4.07,2020-06-05
33.0,-119.375,3.13,2020-06-05
33.0,-118.75,3.47,2020-06-05
33.0,-118.125,3.65,2020-06-05
33.0,-117.5,3.29,2020-06-05
33.0,-116.875,4.52,2020-06-05
33.0,-116.25,8.99,2020-06-05
33.0,-115.625,6.78,2020-06-05
33.0,-115.0,4.68,2020-06-05
33.0,-114.375,4.02,2020-06-05
33.5,-119.375,3.23,2020-06-05
33.5,-118.75,3.19,2020-06-05
33.5,-118.125,3.48,2020-06-05
33.5,-117.5,3.33,2020-06-05
33.5,-116.875,3.37,2020-06-05
33.5,-116.25,5.83,2020-06-05
33.5,-115.625,5.82,2020-06-05
33.5,-115.0,5.83,2020-06-05
33.5,-114.375,5.41,2020-06-05
34.0,-119.375,3.19,2020-06-05
34.0,-118.75,2.83,2020-06-05
34.0,-118.125,3.21,2020-06-05
34.0,-117.5,3.1,2020-06-05
34.0,-116.875,3.66,2020-06-05
34.0,-116.25,4.17,2020-06-05
34.0,-115.625,4.54,2020-06-05
