OBJECTID,SourceOID,ABCDMisc,ADSPermissionState,ContainmentDateTime,ControlDateTime,CreatedBySystem,IncidentSize,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalAcres,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,EstimatedFinalCost,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,IsCpxChild,CpxName,CpxID,SourceGlobalID,GlobalID,IncidentComplexityLevel
324221,28044550,,DEFAULT,7/24/2023 3:00:00 PM,7/24/2023 3:00:00 PM,cfcad,0.5,0.01,CARICC,,0.5,,,,,,,,Undetermined,,,QE3Z,,7/24/2023 1:19:14 PM,,,,,,,PN,1522,ONCC,,,,,,OLD,,WF,FI,40.588478,-122.306825,,,{C4CB58C2-46B8-4045-AA5D-4B64F1567512},,0,0.0,0.0,0,0.0,0.0,,1,008049,,,,Shasta,CARICC,06089,,,,Private,Private,,,,,,,NC05,CAL FIRE,CASHU,US-CA,,,,,,2023-CASHU-008049,No Decision,,,,7/24/2023 1:19:51 PM,7/25/2023 6:03:12 AM,0,,,{42EA5D11-CCDE-4DC3-8954-3B5ACC34955E},2e993e77-e475-49d3-8087-2389cb3a152c,
324225,28044529,,DEFAULT,7/24/2023 12:26:00 PM,7/24/2023 1:35:00 PM,cfcad,0.01,0.01,CAMECC,,0.01,,,,,,,,Undetermined,,,,,7/24/2023 12:24:45 PM,,,,,,,,,ONCC,,,,,,FRANKLIN 2,,WF,FI,39.389194,-123.771299,,,{E9C5CA25-C1A9-4743-9D40-C29CB0E7EDEC},,0,,,0,,,,1,008851,,,,Mendocino,CAMECC,06045,,,,Private,Private,,,,,,,NC02,CAL FIRE,CAMEU,US-CA,,,,,,2023-CAMEU-008851,No Decision,,,,7/24/2023 12:25:21 PM,7/29/2023 12:32:43 PM,0,,,{A86BA803-D132-4E04-8C17-8017F45C53E6},533eed35-bfee-491b-a1f8-938c93a9ba05,
324226,28044555,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,7/24/2023 1:19:38 PM,,,,,,,,,OSCC,,,,,,MT SAN JACINTO COLLEGE SANJ,,WF,FI,33.806966,-116.972033,,,{B970FE1B-2472-4A92-9293-A1F2B49C31B7},,0,0.0,0.0,0,0.0,0.0,,1,108178,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-108178,No Decision,,,,7/24/2023 1:48:19 PM,7/24/2023 1:48:19 PM,0,,,{980A938B-574F-48F2-92BC-FB2A4CFFCAF7},f019ef8d-36a6-4ea2-8b39-ac135b525859,
324228,28044557,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/24/2023 1:50:09 PM,,,,,,,,,OSCC,,,,,,LAC-247456,,WF,FI,34.68933,-118.16894,,,{52B93893-2334-4463-B80E-995F010E246B},,0,,,0,,,,1,247456,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2023-CALAC-247456,No Decision,,,,7/24/2023 1:52:48 PM,7/24/2023 1:52:48 PM,0,,,{3CB71D3A-490F-43D0-A3C3-42C2D73C5C2D},b6b0c126-3f54-4942-a7ac-c1bcb944bf96,
324230,28044559,,DEFAULT,7/24/2023 2:07:00 PM,,cfcad,0.01,0.01,CATGCC,,,,,,,,,,Undetermined,,,,,7/24/2023 2:02:52 PM,,,,,,,,,ONCC,,,,,,LARIAT,,WF,FI,40.167118,-122.228149,,,{F4524F29-338D-4618-95C9-D2F1091FEB5C},,0,0.0,0.0,0,0.0,0.0,,1,008475,,,,Tehama,CATGCC,06103,,,,Private,Private,,,,,,,NC05,CAL FIRE,CATGU,US-CA,,,,,,2023-CATGU-008475,No Decision,,,,7/24/2023 2:08:41 PM,7/24/2023 6:18:57 PM,0,,,{094C4A95-BF4C-44D3-A013-1597B615C9C9},e69e3a9b-4b8f-4e79-947c-0d604cb46e45,
324236,28044564,,DEFAULT,7/24/2023 3:10:00 PM,7/24/2023 5:12:00 PM,cfcad,0.01,0.01,CASLCC,,0.01,,,,,,,,Undetermined,,,,,7/24/2023 2:23:29 PM,,,,,,,,,OSCC,,,,,,VILLA,,WF,FI,35.469195,-120.977543,,,{5CDB4C39-4CFF-41F9-90EC-415C51174037},,0,,,0,,,,1,011401,,,,San Luis Obispo,CASLCC,06079,,,,Private,Private,,,,,,,SC07,CAL FIRE,CASLU,US-CA,,,,,,2023-CASLU-011401,No Decision,,,,7/24/2023 2:24:04 PM,7/24/2023 5:44:34 PM,0,,,{A17ACBC7-BB67-452C-B5E9-23B7F3523118},3c9b4f1b-d0d6-4c90-a093-038caea17f73,
324240,28044568,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/24/2023 2:28:37 PM,,,,,,,,,OSCC,,,,,,LAC-247505,,WF,FI,34.57944,-118.11645,,,{0D320D8E-ABF7-413B-9D3C-16F495DE250F},,0,,,0,,,,1,247505,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2023-CALAC-247505,No Decision,,,,7/24/2023 2:34:48 PM,7/24/2023 2:34:49 PM,0,,,{17CD3D04-253C-402B-AD2C-D2FE2BCE1437},39654334-2403-481f-920d-691da149446e,
324245,28044574,,DEFAULT,,,IROC,,,CAHIAC,,,,,,,,,,,,,,,7/17/2023 10:52:00 PM,,,,,,,,,ONCC,,,,,,Beaver Creek 2,,WF,FI,,,,,{B7B99012-F25F-4ED4-90F4-9354A031DFB6},,0,,,0,,,,1,000749,,,,Humboldt,CAHIAC,06023,BIA,CANCA,,BIA,Federal,,,,,,,NC04,BIA,CAHIA,US-CA,,,,,,2023-CAHIA-000749,No Decision,,,,7/24/2023 2:53:12 PM,7/24/2023 2:54:37 PM,0,,,{EB78E0DC-CE21-43E4-89A5-5629308FC755},8657e6b9-b175-4708-8eb7-d374cdeb19e5,
324246,28044575,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/24/2023 2:48:50 PM,,,,,,,,,OSCC,,,,,,LAC-247533,,WF,FI,33.92511,-118.21,,,{A9B3B2BE-4BCD-410D-9C0B-154E7246061D},,0,,,0,,,,1,247533,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-247533,No Decision,,,,7/24/2023 2:54:49 PM,7/24/2023 2:54:49 PM,0,,,{21864543-7023-468F-87D1-564D7669EC9E},138a58ef-e948-4843-87aa-b12d92e62760,
324251,28044578,,DEFAULT,7/24/2023 3:23:00 PM,,cfcad,1.1,0.01,CATGCC,,,,,,,,,,Undetermined,,,QE4F,,7/24/2023 2:25:44 PM,,,,,,,,,ONCC,,,,,,99,,WF,FI,40.117954,-122.195797,,,{A5C2067D-4CDA-4168-8D4E-F3B5A87C23CA},,0,1.0,1.0,0,1.0,1.0,,1,008477,,,,Tehama,CATGCC,06103,,,,Private,Private,,,,,,,NC05,CAL FIRE,CATGU,US-CA,,,,,,2023-CATGU-008477,No Decision,,,,7/24/2023 2:58:29 PM,7/24/2023 8:02:22 PM,0,,,{B6820479-F7AD-4507-958D-A0D1CB477424},cab744a5-023d-46b9-84c2-67425f0d0a72,
324252,28044581,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/24/2023 3:05:28 PM,,,,,,,,,OSCC,,,,,,LAC-247551,,WF,FI,34.68377,-118.1657,,,{628167ED-9B41-4267-B636-DA5789B79F64},,0,,,0,,,,1,247551,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2023-CALAC-247551,No Decision,,,,7/24/2023 3:08:49 PM,7/24/2023 3:08:49 PM,0,,,{A171C738-AEF9-4385-84AB-BD3E23BAC0E7},d85e5ffa-537d-4781-ba98-47748a364131,
324254,28044582,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/24/2023 2:59:10 PM,,,,,,,,,OSCC,,,,,,LAC-247544,,WF,FI,34.0679,-118.0287,,,{12674EC3-6C7C-48AA-91F3-DF454356D760},,0,,,0,,,,1,247544,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-247544,No Decision,,,,7/24/2023 3:08:51 PM,7/24/2023 3:08:51 PM,0,,,{8EB9F38E-9F6A-42F0-9119-4E637AE91E8F},8b36abb6-27ef-4db0-b8fc-48c3b2109e25,
324255,28044583,,DEFAULT,7/24/2023 3:55:00 PM,8/2/2023 2:38:47 PM,cfcad,0.07,0.01,CABTCC,,0.07,,,,,,,,Undetermined,,,,,7/24/2023 3:08:46 PM,,,,,,,,,ONCC,,,,,,BRIDGE,,WF,FI,39.663571,-121.533714,,,{73435C11-0AEC-44AF-904D-BE2C93BE50D7},,0,,,0,,,,1,014000,,,,Butte,CABTCC,06007,,,,Private,Private,,,,,,,NC05,CAL FIRE,CABTU,US-CA,,,,,,2023-CABTU-014000,No Decision,,,,7/24/2023 3:09:24 PM,8/2/2023 2:38:54 PM,0,,,{2BCC2F3A-35CC-4CE0-B92D-8D5D13EE453F},44fee1ef-3edf-4147-9ddd-d5fafbb3df51,
324257,28044586,,DEFAULT,7/24/2023 8:27:00 PM,7/25/2023 12:15:00 PM,cfcad,0.87,0.01,CACICC,,0.87,,,,,,,,Undetermined,,,QE4L,,7/24/2023 2:30:13 PM,,1690671840000.0,,,,,P5,0503,ONCC,,,,,,NORTH,,WF,FI,38.6895,-120.402967,,,{CF384EF2-6A9E-4889-A830-8A0B2357AA2A},,0,0.0,0.0,0,0.0,1.0,,1,020219,,,,El Dorado,CACICC,06017,USFS,CAENF,,USFS,Federal,,,,,,,NC07,USFS,CAENF,US-CA,,,,,,2023-CAENF-020219,No Decision,,,,7/24/2023 3:13:25 PM,7/29/2023 4:10:38 PM,0,,,{A6F702E6-FA00-4E60-B37B-24CF30FD6785},823651e4-d959-4488-8112-e360420b61ac,
324259,28044588,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/24/2023 3:09:47 PM,,,,,,,,,OSCC,,,,,,SAND,,WF,FI,34.41534,-118.39427,,,{109E5F1F-987D-435E-82D1-2D1B03716AD9},,0,,,0,,,,1,247558,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC09,C&L,CALAC,US-CA,,,,,,2023-CALAC-247558,No Decision,,,,7/24/2023 3:14:49 PM,7/24/2023 3:38:48 PM,0,,,{B8126121-8935-42D8-B296-C724AB6C1DB6},9bfebe78-ec90-4119-b4fb-bc2246a6edc7,
324263,28044592,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/24/2023 3:12:05 PM,,,,,,,,,OSCC,,,,,,LAC-247564,,WF,FI,33.87659,-118.0726,,,{FF197169-14F7-40B6-8A50-4DB5D5643233},,0,,,0,,,,1,247564,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-247564,No Decision,,,,7/24/2023 3:24:49 PM,7/24/2023 3:24:49 PM,0,,,{D6418EFD-AC2D-47ED-934A-4053A2E036EC},44a578d6-88d4-4d20-9662-aca5eb712cc0,
324265,28044595,,DEFAULT,7/24/2023 6:45:00 PM,7/26/2023 12:46:00 PM,wildcade,5.0,5.0,CAANCC,,,,,,,,,,Undetermined,,,QE5G,,7/24/2023 3:13:28 PM,,,,,,,,,OSCC,,,,,,SAND,,WF,FI,34.586483,0.0,,,{4AC6E4E4-8364-4B59-97A0-08C95038FB5E},,0,,,0,,1.0,,1,002373,,,,Los Angeles,CAANCC,06037,USFS,,,Private,Private,,,,,,,SC09,USFS,CAANF,US-CA,,,,,,2023-CAANF-002373,No Decision,,,,7/24/2023 3:29:33 PM,7/28/2023 5:28:55 PM,0,,,{E3134F51-406B-4C3E-9F42-9069C2C6B792},e53abc80-b688-4c3e-a92c-d518f2178726,
324266,28044596,,DEFAULT,7/24/2023 4:08:00 PM,,cfcad,0.25,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,7/24/2023 3:23:20 PM,,,,,,,,,OSCC,,,,,,SEATON,,WF,FI,33.837361,-117.261619,,,{769908FB-1DE8-4649-AF6A-1296FBFEBAA5},,0,0.0,0.0,0,0.0,0.0,,1,108233,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-108233,No Decision,,,,7/24/2023 3:30:31 PM,7/24/2023 4:10:30 PM,0,,,{920B5CF5-83AA-4348-AA19-43391D84460E},1b25999c-baf8-4db1-994b-7d532a3bb8bf,
324273,28044599,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,7/24/2023 3:20:19 PM,,,,,,,,,OSCC,,,,,,INDIAN ST  MOVA,,WF,FI,33.947812,-117.235203,,,{D198977C-774D-4E84-A2DB-A1D2E8BD4D7C},,0,0.0,0.0,0,0.0,0.0,,1,108231,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-108231,No Decision,,,,7/24/2023 3:43:03 PM,7/24/2023 3:43:03 PM,0,,,{0884AAD9-DAD2-4DB2-B9F8-8BC6C704C4B9},519c973f-c937-4f75-a355-7bc070a8f749,
324275,28044607,,DEFAULT,7/24/2023 3:52:43 PM,,cfcad,0.01,0.01,CARRCC,,0.01,,,,,,,,Undetermined,,,,,7/24/2023 3:46:47 PM,,,,,,,,,OSCC,,,,,,REQUA AV / GRACE ST,,WF,FI,33.717462,-116.214799,,,{6A280354-A493-40E1-906A-F9062E667C97},,0,0.0,0.0,0,0.0,0.0,,1,108246,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-108246,No Decision,,,,7/24/2023 3:51:18 PM,7/24/2023 3:52:50 PM,0,,,{2BB6AF9B-6785-49F4-BF83-310DAF41575F},d0397fb6-effd-4674-856b-b5e79f71aa0d,
324290,28044621,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/24/2023 4:16:50 PM,,,,,,,,,OSCC,,,,,,LAC-247649,,WF,FI,34.68377,-118.1657,,,{E6103DC9-CFB4-4366-B55B-C9525F6BDA0C},,0,,,0,,,,1,247649,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2023-CALAC-247649,No Decision,,,,7/24/2023 4:20:50 PM,7/24/2023 4:20:50 PM,0,,,{C3F89224-E6C5-459A-B018-7B0BC762FA56},0e08f5ae-b79f-4a56-bf79-c937d7677ec2,
324292,28044620,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/24/2023 4:15:15 PM,,,,,,,,,OSCC,,,,,,TOBIAS,,WF,FI,34.49203,-118.2835,,,{E0DE562D-0230-49C4-A0BB-66B358B5E26C},,0,,,0,,,,1,247645,,,,Los Angeles,CAANCC,06037,,,,Private,Private,,,,,,,SC09,C&L,CALAC,US-CA,,,,,,2023-CALAC-247645,No Decision,,,,7/24/2023 4:20:48 PM,7/24/2023 4:26:48 PM,0,,,{ABE6C7F7-CF7E-4428-B766-995AD6CEC526},ecd3b191-c5bb-4fef-8ca8-291e6bfb07ef,
324298,28044628,,DEFAULT,7/24/2023 4:29:27 PM,,cfcad,2.1,0.01,CAMMCC,,,,,,,,,,Undetermined,,,,,7/24/2023 4:02:29 PM,,,,,,,,,OSCC,,,,,,POLE,,WF,FI,36.893747,-120.798339,,,{C5F59FE4-50ED-464C-9BA3-514368B46480},,0,0.0,0.0,0,0.0,0.0,,1,016348,,,,Merced,CAMMCC,06047,,,,Private,Private,,,,,,,SC06,CAL FIRE,CAMMU,US-CA,,,,,,2023-CAMMU-016348,No Decision,,,,7/24/2023 4:29:33 PM,7/24/2023 5:13:30 PM,0,,,{E029D70E-7175-47C9-973F-613C5CEC1CD7},d109aba0-0849-450a-a964-36912733db6c,
324300,28044629,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/24/2023 4:30:25 PM,,,,,,,,,OSCC,,,,,,LAC-247667,,WF,FI,34.05393,-117.7817,,,{69ED1CA1-FDC2-49AE-99B9-85BC37F5FFA5},,0,,,0,,,,1,247667,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-247667,No Decision,,,,7/24/2023 4:32:48 PM,7/24/2023 4:32:48 PM,0,,,{1F595625-33ED-42D4-AB9E-65CFC0572F47},811e627d-d5f2-409d-8971-a5f99364f58d,
324302,28044631,,DEFAULT,7/24/2023 4:40:13 PM,7/24/2023 6:12:06 PM,cfcad,1.13,0.01,CAMMCC,,1.13,,,,,,,,Undetermined,,,,,7/24/2023 4:20:09 PM,,,,,,,,,OSCC,,,,,,RD 28.5  / ELLIS ST,,WF,FI,36.98661,-120.028699,,,{7E358FFC-EF68-4F33-8308-BE032921B3C2},,0,0.0,0.0,0,0.0,0.0,,1,016350,,,,Madera,CAMMCC,06039,,,,Private,Private,,,,,,,SC05,CAL FIRE,CAMMU,US-CA,,,,,,2023-CAMMU-016350,No Decision,,,,7/24/2023 4:40:18 PM,7/24/2023 6:12:18 PM,0,,,{65198187-7851-4874-8815-762FED1EE367},34377cb3-8e3b-4ed3-987d-a7e2106a51a9,
324311,28044640,,DEFAULT,7/24/2023 7:37:35 PM,7/24/2023 7:37:40 PM,cfcad,0.01,0.01,CAMECC,,0.01,,,,,,,,Undetermined,,,,,7/24/2023 5:04:32 PM,,,,,,,,,ONCC,,,,,,STEELE,,WF,FI,39.651562,-123.493399,,,{153E5ED8-1135-48A9-B3DB-71FF672030E2},,0,,,0,,,,1,008865,,,,Mendocino,CAMECC,06045,,,,Private,Private,,,,,,,NC02,CAL FIRE,CAMEU,US-CA,,,,,,2023-CAMEU-008865,No Decision,,,,7/24/2023 5:05:13 PM,7/24/2023 8:39:12 PM,0,,,{F63124B0-55C4-45E6-BABC-BA00F8EFB41D},73fe8298-7093-40b1-ba1b-9f844e320ff7,
324321,28044650,,DEFAULT,7/24/2023 5:50:00 PM,7/24/2023 8:37:00 PM,cfcad,0.01,0.01,CABECC,,0.01,,,,,,,,Undetermined,,,,,7/24/2023 5:31:07 PM,,,,,,,,,OSCC,,,,,,PINI,,WF,FI,36.867678,-121.711961,,,{2F487D73-6C19-440A-AEA5-1657E50AFA83},,0,,,0,,,,1,004349,,,,Monterey,CABECC,06053,,,,Private,Private,,,,,,,SC07,CAL FIRE,CABEU,US-CA,,,,,,2023-CABEU-004349,No Decision,,,,7/24/2023 5:31:47 PM,7/24/2023 8:49:04 PM,0,,,{B3032EA0-5E7C-4632-989B-2F6DEA423797},a9b8e9fe-4a1b-47ca-8966-f8a84c9f0a1f,
324337,28044666,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/24/2023 6:03:31 PM,,,,,,,,,OSCC,,,,,,LAC-247784,,WF,FI,33.87658,-118.0687,,,{3DF91102-849F-42F5-845A-707CBCE933F3},,0,,,0,,,,1,247784,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-247784,No Decision,,,,7/24/2023 6:06:49 PM,7/24/2023 6:06:49 PM,0,,,{9A51F16D-6A2D-459B-8FDD-C3DBAEC5CAAC},dfaf9b54-9329-43bd-8f2c-955dc0bc4aec,
324339,28044667,,DEFAULT,7/24/2023 6:57:00 PM,,cfcad,0.01,0.01,CALNCC,,0.01,,,,,,,,Undetermined,,,,,7/24/2023 6:09:24 PM,,,,,,,,,ONCC,,,,,,FORD,,WF,FI,38.343134,-122.916376,,,{E6898CE4-1E6A-43C4-94E7-DC2B32C139F8},,0,,,0,,,,1,013974,,,,Sonoma,CALNCC,06097,,,,Private,Private,,,,,,,NC02,CAL FIRE,CALNU,US-CA,,,,,,2023-CALNU-013974,No Decision,,,,7/24/2023 6:10:01 PM,7/24/2023 8:32:37 PM,0,,,{243D3742-23E1-4C4C-B802-7AEBC89676C7},13d5a7c2-f55e-4fd4-b179-7a4056145105,
324343,28044671,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/24/2023 6:07:17 PM,,,,,,,,,OSCC,,,,,,LAC-247786,,WF,FI,33.88911,-118.1857,,,{BE1DD3E9-2563-4A8B-9714-59887CD92259},,0,,,0,,,,1,247786,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-247786,No Decision,,,,7/24/2023 6:16:49 PM,7/24/2023 6:16:49 PM,0,,,{DEFB097C-3404-4239-B8D2-3B25B34B3E3E},221e18c3-98a6-4d9a-b562-85543d5c82a9,
324344,28044675,,DEFAULT,7/24/2023 6:18:53 PM,7/24/2023 7:47:47 PM,cfcad,2.0,0.01,CAFKCC,,2.0,,,,,,,,Undetermined,,,,,7/24/2023 5:36:33 PM,,,,,,,,,OSCC,,,,,,BLISS,,WF,FI,36.692508,-119.734242,,,{B9CC7BE8-B152-44B4-94ED-F73B2DDA9B42},,0,0.0,0.0,0,0.0,0.0,,1,014966,,,,Fresno,CASICC,06019,,,,Private,Private,,,,,,,SC05,CAL FIRE,CAFKU,US-CA,,,,,,2023-CAFKU-014966,No Decision,,,,7/24/2023 6:19:03 PM,7/24/2023 7:48:10 PM,0,,,{F2AF5A7F-CD2C-4861-9F1C-B544C1036E21},ae8af6d2-f1e3-4298-89a0-2d645f9f4a2c,
324351,28044682,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/24/2023 6:07:23 PM,,,,,,,,,OSCC,,,,,,LAC-247787,,WF,FI,33.87646,-118.1025,,,{FFB7B043-B187-408B-8558-7E10AD4810E4},,0,,,0,,,,1,247787,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-247787,No Decision,,,,7/24/2023 6:26:48 PM,7/24/2023 6:26:48 PM,0,,,{B52049C6-15E4-47B7-9656-3728525362A6},13bb621b-c3d1-48b3-9cd2-efdd8c97d8be,
324358,28044687,,DEFAULT,7/24/2023 6:33:23 PM,7/24/2023 6:33:25 PM,cfcad,0.25,0.01,CAFKCC,,0.25,,,,,,,,Undetermined,,,,,7/24/2023 5:48:31 PM,,,,,,,,,OSCC,,,,,,CHESTNUT,,WF,FI,36.67626,-119.7367,,,{8381287C-E01C-4568-9BE1-41DB7B89A698},,0,0.0,0.0,0,0.0,0.0,,1,014967,,,,Fresno,CASICC,06019,,,,Private,Private,,,,,,,SC05,CAL FIRE,CAFKU,US-CA,,,,,,2023-CAFKU-014967,No Decision,,,,7/24/2023 6:33:29 PM,7/30/2023 8:24:40 AM,0,,,{BF59F3AB-F522-4CDE-B4D1-20DEA00CEBF7},b70e460e-8f25-445f-a537-6cafea9f8a55,
324367,28044696,,DEFAULT,,,cfcad,,0.01,CAMECC,,,,,,,,,,Undetermined,,,,,7/24/2023 6:52:38 PM,,,,,,,,,ONCC,,,,,,TALMAGE,,WF,FI,39.135891,-123.195577,,,{6ABFD44C-22C8-4CCC-91BA-10D239E0EFD3},,0,0.0,0.0,0,0.0,0.0,,1,008871,,,,Mendocino,CAMECC,06045,,,,Private,Private,,,,,,,NC02,CAL FIRE,CAMEU,US-CA,,,,,,2023-CAMEU-008871,No Decision,,,,7/24/2023 7:19:05 PM,7/24/2023 7:19:05 PM,0,,,{DDCE4AE2-2CDB-4CD7-A4BD-13AF6970B490},7c2e5e99-6b1f-4c1f-87dc-60a2fada5908,
324384,28044712,,DEFAULT,7/24/2023 9:18:00 PM,7/25/2023 10:46:00 AM,cfcad,0.42,0.01,CAGVCC,,0.42,,,,,,,,Undetermined,,,,,7/24/2023 8:10:58 PM,,,,,,,,,ONCC,,,,,,WALERGA,,WF,FI,38.731703,-121.364659,,,{A85C60DD-90FD-4C6A-9FC6-11BBD2ED5978},,0,0.0,0.0,0,0.0,0.0,,1,021238,,,,Placer,CAGVCC,06061,,,,Private,Private,,,,,,,NC05,CAL FIRE,CANEU,US-CA,,,,,,2023-CANEU-021238,No Decision,,,,7/24/2023 8:22:27 PM,7/25/2023 10:46:45 AM,0,,,{3262228C-0CE1-4E43-AA4F-F80E11651056},4bb59dee-fcc6-46ad-89cc-f324b3f00b39,
324387,28044716,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/24/2023 8:27:57 PM,,,,,,,,,OSCC,,,,,,LAC-247956,,WF,FI,33.9308,-118.17814,,,{1CF2C9ED-9883-4D0D-A166-D899B42E53CC},,0,,,0,,,,1,247956,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-247956,No Decision,,,,7/24/2023 8:30:49 PM,7/24/2023 8:30:49 PM,0,,,{947F9A93-342D-4244-9043-110EB6FBF3E5},93b29045-d9e1-4747-877f-b8b2ec9db31d,
324397,28044725,,DEFAULT,7/24/2023 9:18:00 PM,7/24/2023 10:01:00 PM,cfcad,0.01,0.01,CASCCC,,0.01,,,,,,,,Undetermined,,,,,7/24/2023 9:08:31 PM,,,,,,,,,ONCC,,,,,,VERDE,,WF,FI,37.699961,-122.020386,,,{CF472965-E76A-4EFE-B5EF-8A12637D8F13},,0,,,0,,,,1,005609,,,,Alameda,CASCCC,06001,,,,Private,Private,,,,,,,NC03A,CAL FIRE,CASCU,US-CA,,,,,,2023-CASCU-005609,No Decision,,,,7/24/2023 9:09:12 PM,7/24/2023 10:19:25 PM,0,,,{BCE78AC0-3F01-4376-9E47-44CA97B8CF77},8daa6dfb-1ec9-4854-9102-3076f51c22d5,
